Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\AppShell.xaml.cs,11,12,"M:Microsoft.Maui.Controls.Routing.RegisterRoute(System.String,System.Type)",,,,,"Routing.RegisterRoute(""clonehero"", typeof(CloneHeroPage));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\AppShell.xaml.cs,10,12,T:Microsoft.Maui.Controls.Routing,,,,,"Routing.RegisterRoute(""download"", typeof(DownloadPage));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\AppShell.xaml.cs,10,12,"M:Microsoft.Maui.Controls.Routing.RegisterRoute(System.String,System.Type)",,,,,"Routing.RegisterRoute(""download"", typeof(DownloadPage));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\AppShell.xaml.cs,6,8,M:Microsoft.Maui.Controls.Shell.#ctor,,,,,"public AppShell()          {              InitializeComponent();                Routing.RegisterRoute(""download"", typeof(DownloadPage));              Routing.RegisterRoute(""clonehero"", typeof(CloneHeroPage));              Routing.RegisterRoute(""installsong"", typeof(InstallSongPage));          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\AppShell.xaml.cs,4,36,T:Microsoft.Maui.Controls.Shell,,,,,Shell
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,21,8,T:Microsoft.Maui.Hosting.MauiApp,,,,,public static MauiApp CreateMauiApp()
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,95,12,T:Microsoft.Maui.Hosting.MauiApp,,,,,return builder.Build();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,95,12,M:Microsoft.Maui.Hosting.MauiAppBuilder.Build,,,,,return builder.Build();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,87,20,T:Microsoft.Maui.LifecycleEvents.WindowsLifecycleBuilderExtensions,,,,,wndLifeCycleBuilder.OnWindowCreated(window =>                      {                          window.Maximize();                      });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,87,20,T:Microsoft.Maui.LifecycleEvents.IWindowsLifecycleBuilder,,,,,wndLifeCycleBuilder.OnWindowCreated(window =>                      {                          window.Maximize();                      });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,87,20,"M:Microsoft.Maui.LifecycleEvents.WindowsLifecycleBuilderExtensions.OnWindowCreated(Microsoft.Maui.LifecycleEvents.IWindowsLifecycleBuilder,Microsoft.Maui.LifecycleEvents.WindowsLifecycle.OnWindowCreated)",,,,,wndLifeCycleBuilder.OnWindowCreated(window =>                      {                          window.Maximize();                      });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,85,16,T:Microsoft.Maui.LifecycleEvents.WindowsLifecycleExtensions,,,,,events.AddWindows(wndLifeCycleBuilder =>                  {                      wndLifeCycleBuilder.OnWindowCreated(window =>                      {                          window.Maximize();                      });                  });
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,85,16,T:Microsoft.Maui.LifecycleEvents.ILifecycleBuilder,,,,,events.AddWindows(wndLifeCycleBuilder =>                  {                      wndLifeCycleBuilder.OnWindowCreated(window =>                      {                          window.Maximize();                      });                  });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,85,16,"M:Microsoft.Maui.LifecycleEvents.WindowsLifecycleExtensions.AddWindows(Microsoft.Maui.LifecycleEvents.ILifecycleBuilder,System.Action{Microsoft.Maui.LifecycleEvents.IWindowsLifecycleBuilder})",,,,,events.AddWindows(wndLifeCycleBuilder =>                  {                      wndLifeCycleBuilder.OnWindowCreated(window =>                      {                          window.Maximize();                      });                  });
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,83,12,T:Microsoft.Maui.LifecycleEvents.MauiAppHostBuilderExtensions,,,,,builder.ConfigureLifecycleEvents(events =>              {                  events.AddWindows(wndLifeCycleBuilder =>                  {                      wndLifeCycleBuilder.OnWindowCreated(window =>                      {                          window.Maximize();                      });                  });              });
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,83,12,T:Microsoft.Maui.Hosting.MauiAppBuilder,,,,,builder.ConfigureLifecycleEvents(events =>              {                  events.AddWindows(wndLifeCycleBuilder =>                  {                      wndLifeCycleBuilder.OnWindowCreated(window =>                      {                          window.Maximize();                      });                  });              });
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,83,12,"M:Microsoft.Maui.LifecycleEvents.MauiAppHostBuilderExtensions.ConfigureLifecycleEvents(Microsoft.Maui.Hosting.MauiAppBuilder,System.Action{Microsoft.Maui.LifecycleEvents.ILifecycleBuilder})",,,,,builder.ConfigureLifecycleEvents(events =>              {                  events.AddWindows(wndLifeCycleBuilder =>                  {                      wndLifeCycleBuilder.OnWindowCreated(window =>                      {                          window.Maximize();                      });                  });              });
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,80,12,T:Microsoft.Maui.Hosting.MauiAppBuilder,,,,,builder.ConfigureSyncfusionCore();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,78,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Services,,,,,builder.Services.AddSingleton<Initializer>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,77,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Services,,,,,builder.Services.AddSingleton<DriveService>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,76,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Services,,,,,builder.Services.AddSingleton<MainPage>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,75,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Services,,,,,builder.Services.AddSingleton<RhythmVersePage>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,74,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Services,,,,,builder.Services.AddSingleton<InstallSongPage>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,73,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Services,,,,,builder.Services.AddSingleton<CloneHeroPage>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,72,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Services,,,,,builder.Services.AddSingleton<DownloadPage>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,71,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Services,,,,,builder.Services.AddSingleton<RhythmVerseModel>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,70,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Services,,,,,builder.Services.AddSingleton<InstallSongViewModel>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,69,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Services,,,,,builder.Services.AddSingleton<CloneHeroViewModel>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,68,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Services,,,,,builder.Services.AddSingleton<DownloadViewModel>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,67,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Services,,,,,builder.Services.AddSingleton<MainViewModel>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,65,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Services,,,,,builder.Services.AddSingleton<AppGlobalSettings>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,64,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Services,,,,,"builder.Services.AddSingleton<IKeystrokeSender, WindowsKeystrokeSender>();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,59,16,T:Microsoft.Maui.Storage.FileSystem,,,,,"var settingsFilePath = Path.Combine(FileSystem.AppDataDirectory, settingsFileName);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,59,16,P:Microsoft.Maui.Storage.FileSystem.AppDataDirectory,,,,,"var settingsFilePath = Path.Combine(FileSystem.AppDataDirectory, settingsFileName);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,57,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Services,,,,,"builder.Services.AddSingleton<ISettingsManager<AppSettings>>(serviceProvider =>              {                  var settingsFilePath = Path.Combine(FileSystem.AppDataDirectory, settingsFileName);                  var appSettings = serviceProvider.GetRequiredService<AppSettings>();                  return new SettingsManager<AppSettings>(settingsFilePath, appSettings);              });"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,55,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Services,,,,,builder.Services.AddSingleton(settings);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,42,12,T:Microsoft.Maui.Storage.FileSystem,,,,,"var destinationFilePath = Path.Combine(FileSystem.AppDataDirectory, settingsFileName);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,42,12,P:Microsoft.Maui.Storage.FileSystem.AppDataDirectory,,,,,"var destinationFilePath = Path.Combine(FileSystem.AppDataDirectory, settingsFileName);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,38,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Configuration,,,,,builder.Configuration.AddUserSecrets<App>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,36,12,P:Microsoft.Maui.Hosting.MauiAppBuilder.Logging,,,,,builder.Logging.AddDebug();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,32,20,T:Microsoft.Maui.Hosting.FontCollectionExtensions,,,,,"fonts.AddFont(""fa-solid-900.tff"", ""FontAwesome"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,32,20,T:Microsoft.Maui.Hosting.IFontCollection,,,,,"fonts.AddFont(""fa-solid-900.tff"", ""FontAwesome"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,32,20,"M:Microsoft.Maui.Hosting.FontCollectionExtensions.AddFont(Microsoft.Maui.Hosting.IFontCollection,System.String,System.String)",,,,,"fonts.AddFont(""fa-solid-900.tff"", ""FontAwesome"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,31,20,T:Microsoft.Maui.Hosting.FontCollectionExtensions,,,,,"fonts.AddFont(""OpenSans-Semibold.ttf"", ""OpenSansSemibold"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,31,20,T:Microsoft.Maui.Hosting.IFontCollection,,,,,"fonts.AddFont(""OpenSans-Semibold.ttf"", ""OpenSansSemibold"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,31,20,"M:Microsoft.Maui.Hosting.FontCollectionExtensions.AddFont(Microsoft.Maui.Hosting.IFontCollection,System.String,System.String)",,,,,"fonts.AddFont(""OpenSans-Semibold.ttf"", ""OpenSansSemibold"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,30,20,T:Microsoft.Maui.Hosting.FontCollectionExtensions,,,,,"fonts.AddFont(""OpenSans-Regular.ttf"", ""OpenSansRegular"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,30,20,T:Microsoft.Maui.Hosting.IFontCollection,,,,,"fonts.AddFont(""OpenSans-Regular.ttf"", ""OpenSansRegular"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,30,20,"M:Microsoft.Maui.Hosting.FontCollectionExtensions.AddFont(Microsoft.Maui.Hosting.IFontCollection,System.String,System.String)",,,,,"fonts.AddFont(""OpenSans-Regular.ttf"", ""OpenSansRegular"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,24,12,T:Microsoft.Maui.Controls.Hosting.AppHostBuilderExtensions,,,,,"builder                  .UseMauiApp<App>()                  .UseFFImageLoading()                  .UseMauiCommunityToolkit()                  .ConfigureFonts(fonts =>                  {                      fonts.AddFont(""OpenSans-Regular.ttf"", ""OpenSansRegular"");                      fonts.AddFont(""OpenSans-Semibold.ttf"", ""OpenSansSemibold"");                      fonts.AddFont(""fa-solid-900.tff"", ""FontAwesome"");                  });"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,24,12,T:Microsoft.Maui.Hosting.MauiAppBuilder,,,,,"builder                  .UseMauiApp<App>()                  .UseFFImageLoading()                  .UseMauiCommunityToolkit()                  .ConfigureFonts(fonts =>                  {                      fonts.AddFont(""OpenSans-Regular.ttf"", ""OpenSansRegular"");                      fonts.AddFont(""OpenSans-Semibold.ttf"", ""OpenSansSemibold"");                      fonts.AddFont(""fa-solid-900.tff"", ""FontAwesome"");                  });"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\MauiProgram.cs,24,12,M:Microsoft.Maui.Controls.Hosting.AppHostBuilderExtensions.UseMauiApp``1(Microsoft.Maui.Hosting.MauiAppBuilder),,,,,"builder                  .UseMauiApp<App>()                  .UseFFImageLoading()                  .UseMauiCommunityToolkit()                  .ConfigureFonts(fonts =>                  {                      fonts.AddFont(""OpenSans-Regular.ttf"", ""OpenSansRegular"");                      fonts.AddFont(""OpenSans-Semibold.ttf"", ""OpenSansSemibold"");                      fonts.AddFont(""fa-solid-900.tff"", ""FontAwesome"");                  });"
